0,Feature,County,Latitude,Longitude
3035,Immanuel Lutheran Church,Cook,41.7305906,-87.5494901
3036,Immanuel Lutheran Church,Cook,41.9883611,-88.1600736
3037,Immanuel School,Cook,42.0380844,-87.8911773
3038,Immanuel United Church of Christ,Cook,41.9947498,-88.1892413
3039,Imperial Tutoring and Educational Services,Cook,41.7041998,-87.7458852
3040,Incarnation Lutheran Church,Cook,41.9055876,-87.7286677
3041,Independence Boulevard Seventh Day Adventist Church,Cook,41.8711434,-87.7208887
3042,Independence School,Cook,41.9991109,-88.1802593
3043,Independence Square Fountain,Cook,41.8625324,-87.7197773
3044,Indian Grove Elementary School,Cook,42.0905055,-87.8985448
3045,Indian Ridge Park,Cook,42.1264155,-87.8617339
3046,Indian Ridge Park,Cook,42.1019717,-87.8661779
3047,Indian Trail Park,Cook,41.5542013,-87.6553233
3048,Inspirational Deliverance Center Church of God in Christ,Cook,41.8953096,-87.7647798
3049,Instant Deliverance Church of God in Christ,Cook,41.8650325,-87.7053325
3050,Institute of Broadcast Arts,Cook,41.9311424,-87.7914485
3051,Insurance Building Exchange,Cook,41.8775329,-87.6331081
3052,Interchange 1,Cook,41.9811412,-87.8786753
3053,Interchange 1,Cook,42.0369721,-88.0309045
3054,Interchange 2,Cook,41.9836414,-87.8614525
3055,Interchange 4,Cook,42.0033617,-88.0270145
3056,Interchange 15,Cook,41.8783637,-87.9192293
3057,Interchange 18,Cook,41.8711421,-87.863116
3058,Interchange 19A,Cook,41.8708644,-87.8531156
3059,Interchange 19B,Cook,41.8711423,-87.843393
3060,Interchange 20,Cook,41.8714202,-87.8333927
3061,Interchange 21A,Cook,41.8733648,-87.8153366
3062,Interchange 21B,Cook,41.8736427,-87.8045028
3063,Interchange 23A,Cook,41.8708652,-87.7745017
3064,Interchange 23B,Cook,41.871143,-87.7647792
3065,Interchange 24A,Cook,41.8714209,-87.7547788
3066,Interchange 24B,Cook,41.8716988,-87.7450563
3067,Interchange 25,Cook,41.8733655,-87.735056
3068,Interchange 26A,Cook,41.874199,-87.7197777
3069,Interchange 26B,Cook,41.8741991,-87.7083884
3070,Interchange 27A,Cook,41.8744768,-87.7039438
3071,Interchange 27B,Cook,41.8755881,-87.6936657
3072,Interchange 27C,Cook,41.8755882,-87.6850543
3073,Interchange 28B,Cook,41.8755883,-87.6664425
3074,Interchange 29,Cook,42.1444707,-87.792287
3075,Interchange 29A,Cook,41.8758661,-87.6569977
3076,Interchange 29B,Cook,41.8755884,-87.651442
3077,Interchange 30,Cook,42.1380822,-87.7883978
3078,Interchange 33,Cook,42.1014167,-87.7678407
3079,Interchange 34A,Cook,42.0861395,-87.7586733
3080,Interchange 34B-C,Cook,42.0800286,-87.7586732
3081,Interchange 35,Cook,42.0625292,-87.7558949
3082,Interchange 37,Cook,42.0408632,-87.7633947
3083,Interchange 39,Cook,42.0119754,-87.7506159
3084,Interchange 41A-B,Cook,41.9903092,-87.7514487
3085,Interchange 41C,Cook,41.9828093,-87.7486706
3086,Interchange 42,Cook,41.9761426,-87.7467259
3087,Interchange 43A,Cook,41.9658649,-87.7470034
3088,Interchange 43B,Cook,41.961976,-87.7450588
3089,Interchange 43C,Cook,41.9605872,-87.7431143
3090,Interchange 43D,Cook,41.9580873,-87.738114
3091,Interchange 44A,Cook,41.9536428,-87.7306136
3092,Interchange 44B,Cook,41.9516985,-87.7272801
3093,Interchange 44C,Cook,41.9491985,-87.7225576
3094,Interchange 45A,Cook,41.9464208,-87.7186685
3095,Interchange 46B,Cook,41.9336432,-87.6981119
3096,Interchange 31,Cook,42.1158606,-87.7778414
3097,Interchange 45C,Cook,41.9391987,-87.7075568
3098,Interchange 46A,Cook,41.9364209,-87.7025565
3099,Interchange 46C,Cook,41.9322543,-87.6947783
3100,Interchange 47A,Cook,41.92781,-87.6878336
3101,Interchange 47B,Cook,41.9250322,-87.6828333
3102,Interchange 47C,Cook,41.9222545,-87.6781109
3103,Interchange 48A,Cook,41.9178102,-87.6703327
3104,Interchange 48B,Cook,41.910588,-87.6650545
3105,Interchange 49A,Cook,41.9033658,-87.6611653
3106,Interchange 49B,Cook,41.899477,-87.6597762
3107,Interchange 50A,Cook,41.8961437,-87.6581095
3108,Interchange 50B,Cook,41.8922549,-87.6528314
3109,Interchange 51A,Cook,41.8858661,-87.6458864
3110,Interchange 51B,Cook,41.8844772,-87.6456087
3111,Interchange 51D,Cook,41.8816995,-87.6456086
3112,Interchange 51F,Cook,41.8791995,-87.6456085
3113,Interchange 51I,Cook,41.8755885,-87.6456084
3114,Interchange 52A,Cook,41.8697551,-87.6453305
3115,Interchange 52B,Cook,41.8672551,-87.6450526
3116,Interchange 52C,Cook,41.8591997,-87.6447746
3117,Interchange 53A,Cook,41.8528109,-87.6456078
3118,Interchange 53B-C,Cook,41.8472553,-87.642552
3119,Interchange 54,Cook,41.8380889,-87.6308846
3120,Interchange 55A,Cook,41.8475332,-87.6308849
3121,Interchange 55B,Cook,41.8236445,-87.6306065
3122,Interchange 56A,Cook,41.8164224,-87.6306063
3123,Interchange 56B,Cook,41.8092003,-87.6317173
3124,Interchange 57A,Cook,41.8017003,-87.6314393
3125,Interchange 57B,Cook,41.7944781,-87.6311612
3126,Interchange 58A,Cook,41.787256,-87.6311611
3127,Interchange 58B,Cook,41.7800338,-87.6311609
3128,Interchange 59A,Cook,41.7758672,-87.6281051
3129,Interchange 59B,Cook,41.7725339,-87.6258827
3130,Interchange 60B,Cook,41.756423,-87.6256045
3131,Interchange 60C,Cook,41.7511452,-87.6253266
3132,Interchange 61,Cook,41.7380898,-87.6247707
3133,Interchange 62,Cook,41.7230898,-87.6242148
3134,Interchange 63,Cook,41.716701,-87.6239369
3135,Interchange 65,Cook,41.7078124,-87.5928245
3136,Interchange 66,Cook,41.6897568,-87.5997688
3137,Interchange 68,Cook,41.6603126,-87.5889345
3138,Interchange 70,Cook,41.6342016,-87.5778225
3139,Interchange 78,Cook,41.9839193,-87.8522855
3140,Interchange 79,Cook,41.9841972,-87.8367295
3141,Interchange 80,Cook,41.9841974,-87.8233956
3142,Interchange 81A,Cook,41.9825309,-87.807006
3143,Interchange 82A,Cook,41.9825311,-87.7878387
3144,Interchange 82B,Cook,41.9811422,-87.7820051
3145,Interchange 83A,Cook,41.9755869,-87.771449
3146,Interchange 83B,Cook,41.9739202,-87.7686711
3147,Interchange 84,Cook,41.9678093,-87.7558926
3148,Interchange 151,Cook,41.5658673,-87.7436597
3149,Interchange 154,Cook,41.582812,-87.6939363
3150,Interchange 276,Cook,41.7566981,-87.9158921
3151,Interchange 277,Cook,41.7616981,-87.9031141
3152,Interchange 279,Cook,41.7616984,-87.8672795
3153,Interchange 282,Cook,41.793643,-87.82089
3154,Interchange 283,Cook,41.7994764,-87.8020006
3155,Interchange 285,Cook,41.8111434,-87.7628331
3156,Interchange 286,Cook,41.8172546,-87.7433881
3157,Interchange 287,Cook,41.8230882,-87.7242209
3158,Interchange 288,Cook,41.8294771,-87.7042204
3159,Interchange 289,Cook,41.8319772,-87.6958868
3160,Interchange 290,Cook,41.8369773,-87.6756085
3161,Interchange 293A,Cook,41.8472554,-87.6311627
3162,Interchange 346,Cook,41.587534,-87.7278264
3163,Interchange 354,Cook,41.677534,-87.6619928
3164,Interchange 355,Cook,41.6903118,-87.6611598
3165,Interchange 357,Cook,41.7144785,-87.6431042
3166,International College of Surgeons,Cook,41.9100327,-87.626442
3167,International Deliverance Center Church of God in Christ,Cook,41.7005899,-87.6256033
3168,International House,Cook,41.7880898,-87.5908818
3169,International Real Estate School,Cook,41.9905873,-87.69728
3170,Interracial House of Prayer,Cook,41.8830877,-87.7456122
3171,Inter - American Magnet School,Cook,41.9375323,-87.652277
3172,Inverness Golf Club,Cook,42.1180816,-88.0820194
3173,Ippolito School of Cosmetology,Cook,41.9280868,-87.8061711
3174,Isaac G Ettleson Building,Cook,41.9525322,-87.6492218
3175,Iroquois Community School,Cook,42.010517,-87.8782094
3176,Irvingwood - Acacia Presbyterian Church,Cook,41.9505864,-87.8345061
3177,Irving Park Free Methodist Church,Cook,41.9541985,-87.7236689
3178,Irving Park Lutheran Church,Cook,41.9555874,-87.7267246
3179,Irving Park Presbyterian Church,Cook,41.9550317,-87.7320025
3180,Irving Park United Methodist Church,Cook,41.9500318,-87.7320024
3181,Isaak Walton Park,Cook,42.0989159,-87.9361805
3182,Isaiah Israel Temple,Cook,41.8025339,-87.5986603
3183,Israel of Gods Church,Cook,41.8569768,-87.7194994
3184,Ivy Pentecostal Church of God in Christ,Cook,41.7653124,-87.5675471
3185,J B Kennedy Elementary School,Cook,41.7530882,-87.761998
3186,JFH Educational Development Center,Cook,41.9528087,-87.8192279
3187,Jackman Field,Cook,41.788923,-87.591993
3188,Jackman Park,Cook,42.0744729,-87.8064527
3189,Jackson Language Academy,Cook,41.8744772,-87.6608867
3190,Jackson Park Motor Boat Club,Cook,41.7772567,-87.5725476
3191,Jackson Park Terrace,Cook,41.7847564,-87.588104
3192,Jackson Tabernacle Number One Church of God in Christ,Cook,41.7797557,-87.6631065
3193,Jacques Marquette Monument,Cook,41.8450327,-87.6992206
3194,Jamaat Al Muslimin,Cook,41.7111452,-87.6431041
3195,James Foley Building,Cook,41.8728106,-87.6569976
3196,James W Shelton Senior School,Cook,41.8086448,-87.6169944
3197,James W Riley Elementary School,Cook,42.1280543,-87.9673752
3198,Jane Adams Junior High School,Cook,42.0130833,-88.120351
3199,Jaycee Park,Cook,42.0269736,-87.8864546
3200,Jaycee Park,Cook,42.0928049,-87.9345136
3201,Jeanine Schultz School,Cook,42.0246983,-87.8532231
3202,Jefferson Elementary School,Cook,41.8580873,-87.801169
3203,Jefferson Park English Lutheran Church,Cook,41.9716981,-87.7631153
3204,Jefferson Park Evangelical Free Church,Cook,41.9758646,-87.7672822
3205,Jeffrey - Cyril Historic District,Cook,41.7653123,-87.5769918
3206,Jehovah School,Cook,41.9228098,-87.7211679
3207,Jehovahs Witnesses Altgeld Gardens Unit,Cook,41.6514236,-87.599768
3208,Jehovahs Witnesses Avalon Park Unit,Cook,41.7503121,-87.6153262
3209,Jehovahs Witnesses Beverly Unit,Cook,41.7069787,-87.6219921
3210,Jehovahs Witnesses Central Spanish Congregation,Cook,41.8594773,-87.6633863
3211,Jehovahs Witnesses Chicago Lawn,Cook,41.7786441,-87.7086636
3212,Jehovahs Witnesses East Congregation,Cook,41.8244771,-87.7086648
3213,Jehovahs Witnesses Fernwood Unit,Cook,41.7103118,-87.6550489
3214,Jehovahs Witnesses Humboldt Park Spanish Congregation,Cook,41.9105878,-87.7067227
3215,Jehovahs Witnesses Northwest Unit,Cook,41.9314206,-87.7520026
3216,Jehovahs Witnesses Norwood Park Unit,Cook,42.0005863,-87.8070065
3217,Jennings Park,Cook,42.0975276,-87.8358988
3218,Jensen Park,Cook,41.9980834,-88.1461846
3219,Assembly of God Church,Cook,41.8569773,-87.6561638
3220,Jessie Ma Houston Playlot Park,Cook,41.803645,-87.6053273
3221,Jesus the House of Prayer of the Lord Jesus Christ,Cook,41.6750345,-87.6183802
3222,Job Training Institute,Cook,41.9158642,-87.8428388
3223,John Amico School of Hair Design,Cook,41.7541995,-87.7411641
3224,John A Murphy Memorial Auditorium,Cook,41.8941996,-87.6261638
3225,John E Hufmeyer Building,Cook,41.9319767,-87.6586659
3226,John Hersey High School,Cook,42.1039157,-87.9595149
3227,John Huss United Methodist Church,Cook,41.8483659,-87.706721
3228,John Jay Elementary School,Cook,42.0411467,-87.9685775
3229,John R Thompson Building,Cook,41.8889218,-87.6314416
3230,Johns Park,Cook,42.0647509,-87.810897
3231,Jones School (historical),Cook,41.8744774,-87.6306079
3232,Jonquil Park,Cook,41.9283657,-87.6547768
3233,Jordan Baptist Church,Cook,41.7347551,-87.7472749
3234,Jordan Community School,Cook,42.015309,-87.6789466
3235,Joseph Academy,Cook,42.0614176,-87.8325645
3236,Joseph Kamka Building,Cook,41.9208656,-87.6811664
3237,Joseph T Kush School,Cook,41.9569757,-87.777282
3238,Joyce United Methodist Church,Cook,41.952532,-87.680334
3239,Juarez School,Cook,41.8528107,-87.6644973
3240,Julia Gay Memorial United Methodist Church,Cook,41.7933666,-87.6672736
3241,Juliette Low Elementary School,Cook,42.0559738,-87.9875388
3242,Julius Hess School,Cook,41.863088,-87.7133882
3243,Kancon Magnet School,Cook,41.8503104,-87.7044987
3244,Keller Graduate School of Management,Cook,41.8828107,-87.6389417
3245,Keller Junior High School,Cook,42.0422495,-88.1009067
3246,Kelmscott Gallery,Cook,41.9653097,-87.6861678
3247,Kelvyn Park Presbyterian Church,Cook,41.9266986,-87.7370019
3248,Kenilworth Village Hall,Cook,42.0869731,-87.7167274
3249,Kennedy High School,Cook,41.7903101,-87.7803331
3250,Kennicott Place,Cook,41.8092006,-87.5961604
3251,Kermits Corner Park,Cook,41.9908608,-88.205075
3252,Keystone Baptist Church,Cook,41.8844766,-87.7272782
3253,Keystone Park,Cook,41.9114209,-87.727279
3254,Kiddie Corner Park,Cook,42.0064165,-88.1600741
3255,Kiddie Play School,Cook,41.9094762,-87.7578356
3256,Kildare Avenue Baptist Church,Cook,41.9228097,-87.7336684
3257,Kimball Avenue Evangelical Congregational Church,Cook,41.9236431,-87.7122787
3258,King High School,Cook,41.8136449,-87.6028275
3259,King of Glory Tabernacle Church of God in Christ,Cook,41.7444792,-87.5678244
3260,Kingdom Hall of Jehovahs Witnesses,Cook,41.8747542,-87.7553346
3261,Kingdom Hall of Jehovahs Witnesses,Cook,41.8789215,-87.6769985
3262,Kingdom Hall of Jehovahs Witnesses Halsted Congregation,Cook,41.9147547,-87.6486651
3263,Kingsbridge Arboretum,Cook,42.0533609,-87.993126
3264,Kingsburgy Plaza,Cook,41.8900328,-87.6375529
3265,Kingsley Elementary School,Cook,42.0601484,-87.6958149
3266,Kingsport East Park,Cook,42.006417,-88.0620156
3267,Kingsport Lake,Cook,42.0114109,-88.0768541
3268,Kingston Park,Cook,42.1150259,-88.1167426
3269,King - Nash House,Cook,41.8830879,-87.7081109
3270,Kirchbaum Building,Cook,42.0019761,-87.6611679
3271,Kiwanis International Building,Cook,41.8939218,-87.6250526
3272,Kiwanis Park,Cook,42.0258625,-87.8822877
3273,Kluczynski Federal Building,Cook,41.8783663,-87.6300524
3274,Knox Elementary School,Cook,42.0816954,-87.7308944
3275,Ko Karate Institute,Cook,41.9686431,-87.6700562
3276,Kolar Park,Cook,41.8255877,-87.7742227
3277,Kopp Park,Cook,42.0319727,-87.9639577
3278,Korean Bethany United Presbyterian Church,Cook,41.9697539,-87.716169
3279,Korean Central Covenant Church,Cook,42.0011427,-87.6914468
3280,Korean Central Presbyterian Church,Cook,41.9747541,-87.6781123
3281,Korean Evangelical Covenant Church,Cook,41.972254,-87.7070021
3282,Korean Evangelical Covenant Church of Chicago,Cook,41.984476,-87.714225
3283,Korean Missionary Church,Cook,41.9703095,-87.7142246
3284,Korean Presbyterian Church of Chicago,Cook,41.9603098,-87.6758895
3285,Korean United Church of Christ,Cook,41.9666981,-87.7636707
3286,Korean United Methodist Church,Cook,41.8941995,-87.6289417
3287,Donald W Lyon Park,Cook,42.0200308,-87.7386711
3288,Kruger Park,Cook,41.7266989,-87.8389444
3289,Martin Luther King Junior Literary and Fine Arts School,Cook,42.0435387,-87.7081016
3290,MacArthur Middle School,Cook,42.1091934,-87.9492369
3291,Machinery Building (historical),Cook,41.7767011,-87.5792145
3292,Machinery Hall,Cook,41.8350334,-87.6292179
3293,MacKee House (historical),Cook,41.891144,-87.6283859
3294,Maclean House,Cook,41.7967007,-87.6022714
3295,John J Madden Mental Health Center,Cook,41.8630277,-87.8362356
3296,Madero School,Cook,41.8486438,-87.6967206
3297,Madison Plaza,Cook,41.8822551,-87.634497
3298,Madlin Park,Cook,41.8258647,-87.8542255
3299,Madonna della Strada Chapel,Cook,41.9994762,-87.6561677
3300,Magic Mirror Learning Center,Cook,41.7766998,-87.7025522
3301,Main Building,Cook,41.8342001,-87.6292178
3302,Maine Township High School,Cook,42.0380847,-87.8578427
3303,Maine West High School,Cook,42.0210745,-87.9070109
3304,Majewski Metro Park,Cook,42.0178068,-87.9272892
3305,Mandel Coach House,Cook,41.8050339,-87.6033827
3306,Mandell United Methodist Church,Cook,41.8741988,-87.7495009
3307,Mannheim High School,Cook,41.9258637,-87.8878407
3308,Manor Community Church,Cook,41.713646,-87.5667126
3309,Manor House,Cook,41.9833652,-87.6558894
3310,Manufacturers Building (historical),Cook,41.7819788,-87.5772701
3311,Maple Leaf Estates,Cook,41.6486423,-87.978947
3312,Maple Park,Cook,41.8680872,-87.8039472
3313,Maple Park,Cook,41.918921,-87.7100563
3314,Maple Park United Methodist Church,Cook,41.6811452,-87.6525482
3315,Maple Street Park,Cook,42.1108611,-87.729506
3316,Maplewood Bible Baptist Church,Cook,41.933365,-87.7511693
3317,Marantha Baptist Church,Cook,41.9311425,-87.7847816
3318,Maragret Mead Junior High,Cook,42.0098547,-88.0533815
3319,Marie Curie Cosmetology School,Cook,41.7978103,-87.7475544
3320,Marillac High School,Cook,42.1005833,-87.7972862
3321,Marion Adult Education and Career Training Center,Cook,41.8794771,-87.6694982
3322,Marjorie Beile Dancing School,Cook,41.9969757,-87.761727
3323,Market Square Shopping Center,Cook,42.0297499,-88.0617386
3324,Market Square Shopping Center,Cook,42.0083608,-88.160352
3325,Markham Boys League Baseball Fields,Cook,41.5928119,-87.7106037
3326,Marquette Park Presbyterian Church,Cook,41.7755888,-87.693663
3327,Marsh Park,Cook,42.0097504,-88.042293
3328,Martial Arts Systems Judo and Karate School,Cook,41.830311,-87.6464406
3329,Martin Luther Lutheran Church,Cook,41.9455868,-87.7981158
3330,Martin Temple African Methodist Episcopal Zion Church,Cook,41.763923,-87.6203267
3331,Lake Mary Anne,Cook,42.0559186,-87.8646721
3332,Mary F Butler Memorial African Methodist Episcopal Church,Cook,41.8766992,-87.6964436
3333,Mary Lous Academy of Movement,Cook,41.953087,-87.7772819
3334,Mary Meyer School,Cook,41.933088,-87.6411653
3335,Mary Roberts School of Beauty Culture,Cook,41.7775324,-87.7736658
3336,Mary Thompson Hospital (historical),Cook,41.8847548,-87.6672761
3337,Mason House,Cook,41.8019784,-87.596438
3338,Mason Park,Cook,41.8839211,-87.7286672
3339,Masters Martial Arts Alliance,Cook,41.9411433,-87.6683887
3340,Maternity of the Blessed Virgin Mary Roman Catholic Church,Cook,41.9094765,-87.7183897
3341,Maternity of the Blessed Virgin Mary School,Cook,41.9091988,-87.7186675
3342,Matteson House (historical),Cook,41.8844773,-87.6297747
3343,Matteson Plaza Shopping Center,Cook,41.5042012,-87.7358802
3344,May and Hughes Institute,Cook,41.7889229,-87.602549
3345,Mayfair,Cook,41.9680872,-87.7378365
3346,Mayfair Bible Church,Cook,41.9647538,-87.7436699
3347,Mayfair Park,Cook,41.840031,-87.8933938
3348,Mayfair Presbyterian Church,Cook,41.9703094,-87.7375587
3349,Mayfair United Methodist Church,Cook,41.964476,-87.7456145
3350,Mays School,Cook,41.7942,-87.6697737
3351,McAuliffe Elementary School,Cook,41.9141987,-87.7245011
3352,McClurg Court Center,Cook,41.8928107,-87.6181079
3353,McCorkle Elementary School,Cook,41.8139225,-87.6256061
3354,McCormick Bird House,Cook,41.9228104,-87.6331093
3355,McCormick Woods,Cook,41.8369759,-87.8306139
3356,Oliver McCracken Middle School,Cook,42.0267087,-87.7263628
3357,Catherine Waugh McCulloch Park,Cook,42.0672516,-87.6967262
3358,McCutcheon Elementary School,Cook,41.9710948,-87.6545212
3359,McGraw - Hill Building,Cook,41.8914218,-87.6244969
3360,McKenzie Elementary School,Cook,42.0746766,-87.7130043
3361,McKinley Park Field House,Cook,41.8236441,-87.6825528
3362,McLean Institute,Cook,41.7883673,-87.6017156
3363,Meadow Lark Golf Club,Cook,41.8319753,-87.911172
3364,Meadowhill Park,Cook,42.1230825,-87.816732
3365,Medical Arts Building,Cook,41.8883649,-87.7936696
3366,Medical Career Institute,Cook,41.8850329,-87.6247746
3367,Medil Avenue Lutheran Church,Cook,41.9228096,-87.7495023
3368,Medill Intermediate and Upper School,Cook,41.8636439,-87.6603309
3369,Melas Park,Cook,42.0691942,-87.9584028
3370,Melody Elementary School,Cook,41.8747544,-87.7308892
3371,Melrose School,Cook,41.9411434,-87.6428323
3372,Memorial Park,Cook,42.0872492,-87.9870155
3373,Memorial Park,Cook,41.8244757,-87.8700593
3374,Memorial Park,Cook,41.6186464,-87.531154
3375,Memorial Park,Cook,41.8769753,-87.8758943
3376,Memorial Park,Cook,41.7611451,-87.6294936
3377,Memorial Park,Cook,41.6969773,-87.7747749
3378,Memorial Stadium,Cook,42.0300267,-88.2459106
3379,Mendel Catholic High School (historical),Cook,41.6928122,-87.6161583
3380,Merry Go Round Nursery School,Cook,41.7786442,-87.6961631
3381,Messiah and Saint Bartholomew Episcopal Church,Cook,41.744479,-87.5889362
3382,Messiah Lutheran Church,Cook,41.7800324,-87.7678324
3383,Messiah Lutheran Church,Cook,41.7778112,-87.6717178
3384,Methodist Hospital of Chicago,Cook,41.9730417,-87.670744
3385,Metro High School,Cook,41.9083659,-87.6442204
3386,Metropolitan Business College,Cook,41.9875317,-87.7028357
3387,Metropolitan Community Church,Cook,41.8197558,-87.6175503
3388,Metropolitan Correctional Center,Cook,41.8765638,-87.6303959
3389,Metropolitan Missionary Baptist Church,Cook,41.8828103,-87.6811654
3390,Michael Cudahy Science,Cook,41.999754,-87.6575566
3392,Laflin Gospel Chapel,Cook,41.7733669,-87.6611617
3393,Laird Bell Law Quadrangle,Cook,41.7850341,-87.5992155
3394,Lake Arlington Park,Cook,42.1153043,-87.961182
3395,Lake Louise Elementary School,Cook,42.1189151,-88.0081283
3396,Lake Meadows Tennis Club,Cook,41.8355891,-87.6106061
3397,Lake Park,Cook,42.0128072,-87.8970102
3398,Lake Park,Cook,42.1275259,-88.0600746
3399,Lake Park Plaza,Cook,41.8100339,-87.5922714
3400,Lake Shore Montessori Day Care Center,Cook,41.9500322,-87.6453326
3401,Lake Shore Seventh Day Adventist School,Cook,41.8944769,-87.6744988
3402,Lake View Lutheran Church,Cook,41.9469766,-87.6511661
3403,Lake View Presbyterian Church,Cook,41.9475323,-87.6481105
3404,Lake Village East,Cook,41.808645,-87.5919935
3405,Lakeside Evangelical Church,Cook,41.9647539,-87.7203358
3406,Lakeside Hospital (historical),Cook,41.8522554,-87.6344962
3407,Lakeside Press Building,Cook,41.872533,-87.6283854
3408,Lakeview Congregation of Jehovahs Witnesses,Cook,41.9555877,-87.6708892
3409,Lakeview Learning Center,Cook,41.9714209,-87.6675562
3410,Lakeview Mennonite Brethren Church,Cook,41.9328101,-87.6597771
3411,Lakeview Seventh Day Adventist Church,Cook,41.9433654,-87.6864451
3412,Landmark Baptist Church,Cook,41.8794769,-87.6942214
3413,Lane Park,Cook,41.9897541,-87.6550563
3414,Langdon Park,Cook,42.0855844,-87.6975599
3415,Last Four Acres Park,Cook,42.1166933,-87.9314586
3416,Lathrop Elementary School,Cook,41.8611436,-87.7094991
3417,Laughtons Ford,Cook,41.8097541,-87.8095012
3418,Laura S Ward Elementary School,Cook,41.8886433,-87.7178336
3419,Lauth Park,Cook,42.0272528,-87.7286709
3420,Lavergne,Cook,41.8361431,-87.782001
3421,Lawndale Community Academy,Cook,41.8630881,-87.7019989
3422,Lawndale Community Church,Cook,41.8516991,-87.7217216
3423,Lawndale Community Presbyterian Church,Cook,41.8547546,-87.7167215
3424,Lawrence Hall School for Boys,Cook,42.0025316,-87.670335
3425,La Grange Memorial Hospital,Cook,41.7966362,-87.8868261
3426,LaSalle - Wacker Building,Cook,41.8864218,-87.6319971
3427,LeBallet Petit School of Dance,Cook,41.9658651,-87.7014462
3428,Leahy Park,Cook,42.0622519,-87.6861701
3429,The Learning Circle,Cook,41.7789217,-87.7294976
3430,The Learning Exchange,Cook,41.9353101,-87.6628329
3431,Lebanon Lutheran Church,Cook,41.6569794,-87.5556
3432,Legge Memorial Park,Cook,41.7833645,-87.9139484
3433,Lemont United Methodist Church,Cook,41.6703087,-88.0086707
3434,Len Scaduto Driving School,Cook,41.7197552,-87.7453301
3435,Lenas Artistic Beauty College,Cook,41.736145,-87.6528272
3436,Leone Park,Cook,42.013087,-87.6628349
3437,Lerner Park,Cook,42.0072535,-87.707003
3438,Les Finchs Learning Tree,Cook,41.8583656,-87.7303332
3439,Levin Park,Cook,41.8883652,-87.7620018
3440,Levitt Park,Cook,42.0364162,-88.1136847
3441,Lewis O Flom Lansing Public Library,Cook,41.5647574,-87.5442089
3442,Lexington Park Recreation Center,Cook,42.0891931,-88.1059082
3443,Liberal Catholic Church of Saint Francis,Cook,41.9169766,-87.6978336
3444,Liberty Elementary School,Cook,41.8641988,-87.7489451
3445,Liberty Park,Cook,42.0036389,-88.1370178
3446,Liberty Temple Church of God in Christ,Cook,41.7989224,-87.6456064
3447,The Life Center,Cook,41.9278102,-87.6525545
3448,Lily of the Valley Baptist Church,Cook,41.886143,-87.7653352
3449,Lincoln Elementary School,Cook,42.1308592,-88.0359072
3450,Lincoln Hall Middle School,Cook,42.0057181,-87.7276582
3451,Lincoln Memorial Congregational United Church of Christ,Cook,41.7769785,-87.6097711
3452,Lincoln Monument,Cook,41.9122549,-87.6308866
3453,Lincoln Park Beach (historical),Cook,41.9286436,-87.6347761
3454,Lincoln Park Cultural Arts Center and Recreation Building,Cook,41.919477,-87.635887
3455,Lincoln Park Gun Club,Cook,41.9336436,-87.631165
3456,Lincoln Park High School,Cook,41.9194769,-87.6456096
3457,Lincoln Park Presbyterian Church,Cook,41.9258658,-87.6442209
3458,Lincoln Park Rehabilitation Center,Cook,41.9186435,-87.6608879
3459,Lincoln Park Studio of Art,Cook,41.9244768,-87.6481099
3460,Lincoln Park Zoo,Cook,41.9222548,-87.6336648
3461,Lincoln Technical Institute,Cook,41.9611421,-87.8108944
3462,Lincoln Tower,Cook,41.8875329,-87.6256081
3463,Lincoln United Methodist Church,Cook,41.8508661,-87.6761644
3464,Lincoln West Medical Center,Cook,41.9614208,-87.6931125
3465,Linden Park,Cook,41.9016988,-87.7258897
3466,Lindop School,Cook,41.8594756,-87.8545042
3467,Linne Monument,Cook,41.9253103,-87.6358871
3468,Lions Park,Cook,41.560868,-87.6431009
3469,Lions Park,Cook,42.1430814,-87.9750722
3470,Lithuanian Institute of Education,Cook,41.7914221,-87.6831075
3471,Little Friendly Spiritual Church,Cook,41.7661448,-87.6542169
3472,Little Peoples Nursery School,Cook,41.8086441,-87.6858858
3473,Living Witness Apostolic Faith Temple,Cook,41.9086437,-87.6406092
3474,Local Evangelico Avondale,Cook,41.932532,-87.7089456
3475,Locks,Cook,41.8428108,-87.6633859
3476,Lockwood Bible Church,Cook,41.9511427,-87.7592257
3477,The Loftrium,Cook,41.8711442,-87.6256076
3478,Logan Day Care Center for Retarded Children,Cook,41.9311428,-87.7592251
3479,Logan Monument,Cook,41.8705887,-87.6233852
3480,Logos Missionary Society,Cook,41.9683651,-87.7114466
3481,Loop Evangelical Free Church,Cook,41.8719762,-87.7786686
3482,Henry Wadsworth Longfellow Elementary School,Cook,42.1450075,-87.984101
3483,Longmeadow Activity Center,Cook,42.0028056,-88.1356289
3484,Loop Clark Street Post Office,Cook,41.8791082,-87.6302814
3485,Lord of Host Missionary Baptist Church,Cook,41.89531,-87.7128336
3486,Lords House of Prayer,Cook,41.7869782,-87.6258831
3487,Lords Park Elementary School,Cook,42.0436376,-88.2523001
3488,Lorenz Brentano Playground,Cook,41.9305877,-87.6956117
3489,Lorraine Gray Dance Studio,Cook,41.8155884,-87.7011643
3490,Walter S Lovelace Park,Cook,42.0680848,-87.7264495
3491,Loveland Park,Cook,41.6986435,-87.8283878
3492,Loyola University Living and Learning Center,Cook,41.9978096,-87.6581122
