0,Feature,County,Latitude,Longitude
11108,Exeter Farms Church,St. Louis,46.877715,-92.017409
11109,Exnell Lake,St. Louis,47.1493314,-92.9253065
11110,Fairbanks,St. Louis,47.3704803,-91.9265623
11111,Fairmount Park,St. Louis,46.7263302,-92.1932472
11112,Fairmount School,St. Louis,46.7304968,-92.1829692
11113,Fairy Lake,St. Louis,48.104125,-91.8305784
11114,Falls Lakes,St. Louis,47.7404287,-92.1803154
11115,Fat Lake,St. Louis,48.2912568,-92.2280898
11116,Fawn Creek,St. Louis,48.2843575,-92.8829399
11117,Fawn Lake,St. Louis,47.672414,-92.4524848
11118,Fayal Number Two Pit,St. Louis,47.4549281,-92.5412954
11119,Fayal Pit,St. Louis,47.454928,-92.5290732
11120,Fayal Pond,St. Louis,47.459808,-92.5232306
11121,Fayal School,St. Louis,47.4607612,-92.5340731
11122,Fayal Township State Game Refuge,St. Louis,47.4082623,-92.4890742
11123,Fectos Point,St. Louis,47.8874152,-92.4168278
11124,Fens,St. Louis,47.2693785,-92.6032451
11125,Fenske Lake,St. Louis,47.9956324,-91.9105834
11126,Fenske Lake Campground,St. Louis,47.9948998,-91.915416
11127,Fiftysix Rapids,St. Louis,48.2349036,-92.3387609
11128,Fig Lake,St. Louis,47.297284,-92.4567066
11129,Fin Island,St. Louis,48.456862,-93.0459835
11130,Finberg Lake,St. Louis,47.2018879,-93.006033
11131,Fine Lakes Cemetery,St. Louis,46.7813274,-92.9238095
11132,Finger Bay,St. Louis,48.5346279,-92.7609826
11133,Finger Creek,St. Louis,48.3096228,-92.138195
11134,Finger Lake,St. Louis,48.2941291,-92.1692724
11135,Finlander Bay,St. Louis,48.5621341,-92.9062566
11136,Finlander Island,St. Louis,48.5654677,-92.910423
11137,Finn Bay,St. Louis,47.7249159,-91.9309901
11138,Finstad Creek,St. Louis,48.1204631,-92.444322
11139,Finstad Lake,St. Louis,48.0831429,-92.4446914
11140,First Creek,St. Louis,47.5196471,-92.1912866
11141,First Island,St. Louis,47.9065824,-92.5937794
11142,First Lake,St. Louis,48.020542,-91.925144
11143,Fish Lake Dam,St. Louis,46.9566051,-92.2785219
11144,Fish Lake Reservoir,St. Louis,46.9445219,-92.2652281
11145,Fish Stake Narrows,St. Louis,48.2985101,-92.031246
11146,Fishing Lakes,St. Louis,47.7363908,-92.140978
11147,Fishmouth Lake,St. Louis,48.5278176,-92.7820741
11148,Five Corners,St. Louis,46.8077189,-92.2799129
11149,Five Sisters Islands,St. Louis,47.9482442,-92.3104261
11150,Fivemile Lake,St. Louis,47.8231339,-92.1494182
11151,Fiver Lake,St. Louis,47.7361711,-92.1927581
11152,Flap Creek,St. Louis,48.2424072,-92.6379402
11153,Flint Creek,St. Louis,47.8429759,-92.8123987
11154,Floodwood,St. Louis,46.9291095,-92.9196483
11155,Floodwood Cemetery,St. Louis,46.9249346,-92.9307521
11156,Floodwood Lake,St. Louis,47.1629673,-93.0536364
11157,Floodwood Memorial Forest,St. Louis,47.2724359,-92.9404727
11158,Floodwood River,St. Louis,46.9254985,-92.9060366
11159,Florenton Cemetery,St. Louis,47.6124414,-92.474734
11160,Florenton Post Office,St. Louis,47.6543678,-92.4221202
11161,Fond du Lac,St. Louis,46.6596641,-92.2732484
11162,Fond du Lac Park,St. Louis,46.6704976,-92.2815815
11163,Fond du Lac State Forest,Carlton,46.6768908,-92.7924225
11164,Foolsgold Lake,St. Louis,48.0804621,-92.3216078
11165,Forbes,St. Louis,47.3715978,-92.6040753
11166,Forbes Cemetery,St. Louis,47.3604786,-92.5993456
11167,Forest Hill Cemetery,St. Louis,46.8446522,-92.0712915
11168,Forest Hill Cemetery,St. Louis,46.9829886,-92.8985275
11169,Forest Hill Cemetery,St. Louis,47.5179726,-92.2357248
11170,Forest Home Cemetery,St. Louis,48.1496217,-92.5284855
11171,Forge Lake,St. Louis,47.49373,-92.3737967
11172,Forsman,St. Louis,47.7079778,-92.5787885
11173,Forsman Creek,St. Louis,47.7090889,-92.5829553
11174,Fortyone Island,St. Louis,48.3424017,-92.2098644
11175,Foss Lake,St. Louis,47.892403,-92.0724676
11176,Four Corners,St. Louis,46.8532736,-92.2801901
11177,Four H Camp,St. Louis,47.4740933,-92.3465698
11178,Fourmile Lake,St. Louis,47.8290594,-92.1604884
11179,Lake Fourteen,St. Louis,47.6813847,-92.7190603
11180,Fourth Lake,St. Louis,47.4783428,-92.3556798
11181,Fourtown Lake,Lake,48.0805371,-91.7950555
11182,Fox Island,St. Louis,48.4351837,-92.6665435
11183,Fox Island,St. Louis,48.625193,-92.9620856
11184,Fox Lake,St. Louis,48.1994642,-91.9743249
11185,Franey Creek,St. Louis,48.0699204,-92.9879467
11186,Frank Island,St. Louis,48.589079,-92.9043108
11187,Franklin Lake,St. Louis,48.2999989,-92.6143218
11188,Franklin School,St. Louis,46.7960506,-92.1004673
11189,Fraser Mine,St. Louis,47.4877077,-92.833517
11190,Frazer Bay,St. Louis,47.876305,-92.4882219
11191,Fredenberg,St. Louis,46.9738264,-92.2171319
11192,Fredenberg Lake,St. Louis,46.9870371,-92.191099
11193,Freedom Island,St. Louis,48.4485228,-92.9093186
11194,French River,St. Louis,46.8979921,-91.8971278
11195,French River,St. Louis,46.8991032,-91.8921277
11196,Friday Bay,St. Louis,48.1876738,-91.7976272
11197,Frying Pan Lake,St. Louis,47.4210301,-92.2855443
11198,Fullers Creek,St. Louis,47.7757544,-92.2734974
11199,Furaganger Bay,St. Louis,47.9651818,-91.9862537
11200,Gabrielson Lake,St. Louis,48.0173151,-92.9202485
11201,Gafvert Lake,St. Louis,47.8570919,-92.1209693
11202,Gagnon Island,St. Louis,48.4760164,-92.7093194
11203,Gannon Creek,St. Louis,48.3865753,-92.8071012
11204,Gannon Lake,St. Louis,48.3351222,-92.7360485
11205,Gansey Lake,St. Louis,47.5753652,-93.0425033
11206,Gary,St. Louis,46.6702193,-92.2257482
11207,Gasser Park,St. Louis,46.7154971,-92.2204698
11208,Gaunt Creek,St. Louis,48.1804601,-92.3240368
11209,Gaylord Point,St. Louis,48.593246,-92.9120881
11210,Ge-be-on-e-quet Creek,St. Louis,48.3071224,-92.1140273
11211,Ge-be-on-e-quet Lake,St. Louis,48.2816201,-92.1159217
11212,Gehering Point,St. Louis,48.4593498,-92.7190424
11213,Genoa,St. Louis,47.464372,-92.5087953
11214,Genoa Mine,St. Louis,47.4640941,-92.4918508
11215,George Lake,St. Louis,47.2880807,-91.8259806
11216,George Washington State Forest,Itasca,47.6885428,-93.1960188
11217,Geraldine Lake,St. Louis,47.9633168,-92.0136978
11218,Gethsemane Cemetery,St. Louis,46.8152088,-92.1104593
11219,Gethsemane Church,St. Louis,46.8354958,-92.2385236
11220,Gheen,St. Louis,47.9679724,-92.8082268
11221,Gheen Corner,St. Louis,47.9640842,-92.8290604
11222,Gilbert,St. Louis,47.4888156,-92.4649052
11223,Gilbert Cemetery,St. Louis,47.4811329,-92.4785757
11224,Gilbert Mine,St. Louis,47.482149,-92.4565719
11225,Gill Lake,St. Louis,47.4670832,-92.4503495
11226,Gilmore Creek,St. Louis,47.761313,-92.8810134
11227,Gimlet Creek,St. Louis,47.2288206,-92.2560178
11228,Glen Mine,St. Louis,47.4763198,-92.8968524
11229,Glendale,St. Louis,48.032416,-92.8310026
11230,Glenmore Creek,St. Louis,47.9293553,-92.2270903
11231,Glenmore Lake,St. Louis,47.9505989,-92.1636674
11232,Glenn Lake,St. Louis,47.1492022,-91.9904326
11233,Glimmer Lake,St. Louis,47.926524,-92.0883284
11234,Gnesen School,St. Louis,46.9713254,-92.1107416
11235,Goat Lake,St. Louis,47.6836193,-92.6919359
11236,Gold Island,St. Louis,47.8888042,-92.4415514
11237,Gold Island,St. Louis,48.4387948,-92.6623766
11238,Gordons Creek,St. Louis,48.0754623,-92.3295907
11239,Gowan,St. Louis,46.8641109,-92.8471458
11240,Gowan Lake,St. Louis,48.0226983,-92.2625001
11241,Grand Lake,St. Louis,46.8754785,-92.4035804
11242,Grand Lake,St. Louis,46.8666081,-92.4679677
11243,Grand Lake Cemetery,St. Louis,46.894296,-92.3693483
11244,Grand Lake Church,St. Louis,46.8513298,-92.3638011
11245,Grande Lake,St. Louis,47.1929655,-91.8213004
11246,Grant,St. Louis,47.4932627,-92.7974048
11247,Grant Mine,St. Louis,47.4990958,-92.7849042
11248,Grant School,St. Louis,46.8016061,-92.1001893
11249,Grass Lake,St. Louis,47.4127861,-92.7890214
11250,Grassy Bay,St. Louis,48.3762949,-92.5121002
11251,Grassy Lake,St. Louis,47.8033814,-92.0434475
11252,Grassy Lake,St. Louis,48.0005487,-91.861081
11253,Grassy Lake Bay,St. Louis,47.8121372,-92.0682105
11254,Grassy Point,St. Louis,46.7227186,-92.1493579
11255,Grassy Point,St. Louis,47.8976926,-92.4293278
11256,Grave Island,St. Louis,48.4635252,-92.9773722
11257,Greaney,St. Louis,47.9671454,-93.0210056
11258,Greaney Cemetery,St. Louis,47.9532484,-93.0226648
11259,Green Island,St. Louis,48.4418557,-92.8970969
11260,Green Lake,St. Louis,48.2594418,-92.1089259
11261,Greenhaven School,St. Louis,47.4082661,-92.9363005
11262,Greenwood Bay,St. Louis,47.8799154,-92.4029386
11263,Greenwood Cemetery,St. Louis,47.5289719,-92.5559461
11264,Greysolo Church,St. Louis,46.858549,-92.0571321
11265,Grosvenor Square,St. Louis,46.8329936,-92.0246322
11266,Grytal Lake,St. Louis,47.1940647,-92.395955
11267,Gull Lake,St. Louis,48.1231491,-91.8514069
11268,Gull Rock,St. Louis,47.9329673,-92.3048717
11269,Gun Lake,St. Louis,48.3202234,-92.201508
11270,Gun Lake,St. Louis,48.1146327,-91.8312232
11271,Gustafson Creek,St. Louis,48.0593514,-92.3243122
11272,Gustafson Lake,St. Louis,48.070785,-92.3397274
11273,Hag Lake,St. Louis,48.2452465,-92.14408
11274,Halden Community Center,St. Louis,46.9121655,-92.9532612
11275,Haley,St. Louis,47.9210273,-92.7326723
11276,Half Moon Lake,St. Louis,47.3802598,-92.5065938
11277,Hamilton Island,St. Louis,48.417406,-92.6854333
11278,Hammer Bay,St. Louis,48.4271284,-92.5154321
11279,Hammer Bay Campground,St. Louis,48.4260173,-92.5082099
11280,Hammer Lake,St. Louis,47.3434938,-92.5723755
11281,Hannine Falls,St. Louis,47.8679778,-92.9076759
11282,Hanson Creek,St. Louis,48.1604625,-92.4718241
11283,Hanson Lake,St. Louis,47.7810181,-91.8469136
11284,Hanson Lake,St. Louis,47.9805505,-91.9437095
11285,Harbor Island,St. Louis,48.6018604,-92.9940308
11286,Hardtack Lake,St. Louis,48.0537441,-91.911125
11287,Harnell Park,St. Louis,46.8874405,-92.3963009
11288,Harriett Lake,St. Louis,47.3097172,-92.9785869
11289,Harris Island,St. Louis,48.4710265,-93.0098714
11290,Harris Lake,St. Louis,47.2912969,-92.0264127
11291,Harrison Narrows,St. Louis,48.3521276,-92.4704327
11292,Harrison Park,St. Louis,46.7602183,-92.1382462
11293,Hart Lake,St. Louis,47.2066595,-92.2205982
11294,Hart Lake,St. Louis,47.0726435,-91.8755109
11295,Hartley Burt Mine,St. Louis,47.4960407,-92.8243498
11296,Hartley Mine,St. Louis,47.495763,-92.8346278
11297,Hartley Park,St. Louis,46.8346609,-92.0876885
11298,Hartley Point,St. Louis,47.942959,-91.9293089
11299,Hartley Spur,St. Louis,46.9968854,-93.025207
11300,Harvey Lake,St. Louis,47.3919367,-92.5234576
11301,Haslam Point,St. Louis,48.0479726,-92.8732247
11302,Hassel Lake,St. Louis,47.9389302,-92.1022256
11303,Hasty Brook,St. Louis,46.7841132,-92.8946492
11304,Haunted Lake,St. Louis,48.3125139,-92.1891449
11305,Hay Creek,St. Louis,47.3954847,-92.4315733
11306,Hay Creek,Carlton,46.7277204,-92.3485244
11307,Hay Creek,Itasca,47.2860484,-93.156033
11308,Hay Lake,St. Louis,47.2908502,-92.2754687
11309,Hay Lake,St. Louis,47.5671083,-92.3973741
11310,Hay Lake,St. Louis,47.6089191,-92.2724979
11311,Hay Lake,St. Louis,47.7095938,-91.9739071
11312,Hay Lake,St. Louis,47.7138807,-92.2351534
11313,Hay Lake,St. Louis,47.7331789,-92.2095959
11314,Hayes Island,St. Louis,47.6929847,-93.0532388
11315,Head of the Lakes Bay,St. Louis,47.941026,-92.6465572
11316,Headboom Logging Trail,Aitkin,46.9107769,-93.0477097
11317,Headlight Island,St. Louis,48.4518571,-92.9376513
11318,Headquarters Lake,St. Louis,46.8216679,-92.8012791
11319,Heikkala Lake,St. Louis,47.3816233,-92.4260332
11320,Heikkila Lake,St. Louis,46.7691395,-92.853197
11321,Heikkilla Lake,St. Louis,47.6520033,-92.1721526
11322,Hellwig Creek,St. Louis,46.963273,-92.4604681
11323,Hendrickson Island,St. Louis,47.8496382,-92.2262656
11324,Hendrickson Lake,St. Louis,47.1929151,-92.253476
11325,Heritage Creek,St. Louis,48.2521243,-92.2370888
11326,Heritage Lake,St. Louis,48.2276616,-92.2147404
11327,Hermantown Cemetery,St. Louis,46.7793774,-92.2437947
11328,Hermantown High School,St. Louis,46.8213294,-92.2396349
11329,Herriman Lake,St. Louis,48.2361642,-92.4298165
11330,Hibbing Park,St. Louis,47.429099,-92.9318551
11331,Hibbing Point,St. Louis,47.9426927,-92.6512795
11332,Hibbing Community College,St. Louis,47.4213213,-92.9218552
11333,Hibbing,St. Louis,47.4271546,-92.9376887
11334,Hiekkila Lake,St. Louis,47.2994288,-92.5118553
11335,Higgins-McEwen Mine,St. Louis,47.5379813,-92.5126821
11336,High Lake,St. Louis,47.9673411,-91.8761444
11337,Hilda Creek,St. Louis,48.0332432,-92.4654344
11338,Hillside Cemetery,St. Louis,47.7918559,-92.6510012
11339,Hilltop Park,St. Louis,46.7877176,-92.1160231
11340,Hinsdale,St. Louis,47.6010341,-92.1479478
11341,Hinsdale Island,St. Louis,47.8999149,-92.4618297
11342,Hitchcock Bay,St. Louis,48.5501886,-92.8843132
11343,Hitchcock Island,St. Louis,48.546022,-92.8890355
11344,Hobo Lake,St. Louis,47.962196,-91.8279032
11345,Hobson Lake,St. Louis,47.5479865,-92.9868479
11346,Hoist Bay,St. Louis,47.8968534,-92.0243145
11347,Hoist Bay,St. Louis,48.4243502,-92.7462665
11348,Holmsey Lake,St. Louis,47.2293601,-91.8949946
11349,Holter Lake,St. Louis,47.7677224,-92.0842181
11350,Holy Lake,St. Louis,48.0659714,-91.8736314
11351,Home Creek,St. Louis,48.1382309,-91.8734653
11352,Home Lake,St. Louis,48.1160502,-91.8746403
11353,Homecroft School,St. Louis,46.8574385,-92.1101883
11354,Honeymoon Island,St. Louis,47.937961,-91.9793109
11355,Hoodoo Creek,St. Louis,47.971303,-92.6651675
11356,Hoodoo Island,St. Louis,47.9171264,-91.9045876
11357,Hoodoo Lake,St. Louis,47.9775718,-92.7173813
11358,Hoodoo Point,St. Louis,47.8193628,-92.302383
11359,Hook Lake,St. Louis,48.0198284,-91.9863903
11360,Hope Cemetery,St. Louis,46.8968797,-92.8840837
11361,Hopkins Lake,St. Louis,48.0686801,-91.8833979
11362,Hopper,St. Louis,47.5099269,-92.5810158
11363,Horace Mann School,St. Louis,47.5143709,-92.5376827
11364,Hornby,St. Louis,47.3432582,-91.9021183
11365,Hornby Creek,St. Louis,47.2921488,-91.9412875
11366,Hornby Lake,St. Louis,47.3503849,-91.8883172
11367,Horseshoe Lake,St. Louis,46.8155668,-92.3404124
11368,Horseshoe Lake,St. Louis,46.989239,-92.1110162
11369,Horseshoe Lake,St. Louis,47.4108148,-92.5304252
11370,Horseshoe Lake,St. Louis,47.6218699,-92.772681
11371,Horseshoe Lake,St. Louis,47.798339,-92.1213503
11372,Howell Creek,St. Louis,47.2924248,-91.8060074
11373,Howes Point,St. Louis,47.8129712,-92.0990445
11374,Hoyt Island,St. Louis,47.9015814,-92.4373835
11375,Hoyt Lakes,St. Louis,47.5196465,-92.1385071
11376,Hudson Pit,St. Louis,47.5424253,-92.2596209
11377,Hull,St. Louis,47.1974373,-92.9232526
11378,Hull-Nelson Mine,St. Louis,47.4688167,-92.5546282
11379,Hulligan Lake,St. Louis,47.184617,-92.0822023
11380,Humphrey Creek,St. Louis,47.1124331,-92.1160169
11381,Humphrey Mine,St. Louis,47.4921521,-92.8454616
11382,Hunch Lake,St. Louis,48.032164,-91.9349245
11383,Hunter Lake,St. Louis,46.9788365,-92.290356
11384,Hunters Park,St. Louis,46.8291053,-92.0732441
11385,Hunting Shack River,St. Louis,48.1840725,-92.4307104
11386,Hush Creek,St. Louis,47.4624248,-92.0873965
11387,Hush Lake,St. Louis,47.4774312,-92.0916179
11388,Hustler Lake,St. Louis,48.2299252,-92.1582654
11389,Hustler River,St. Louis,48.2840678,-92.16903
11390,Hypo Creek,St. Louis,47.2924254,-91.8493415
11391,Idington,St. Louis,47.733255,-92.6518449
11392,Idington Cemetery,St. Louis,47.7268578,-92.6265588
11393,Idington Station,St. Louis,47.7396437,-92.6257332
11394,Idle Hour Island,St. Louis,48.5349079,-92.8179262
11395,Immanuel Church,St. Louis,46.9491024,-91.8999043
11396,Independence Cemetery,St. Louis,46.9613205,-92.4890717
11397,Indian Bay,St. Louis,47.8949157,-92.5460006
11398,Indian Cemetery,St. Louis,46.9113221,-92.574351
11399,Indian Cemetery,St. Louis,47.9226849,-92.6459945
11400,Indian Creek,St. Louis,47.2715927,-91.8571201
11401,Indian Hill,St. Louis,48.3314879,-93.0814159
11402,Indian Island,St. Louis,47.8965824,-92.5448894
11403,Indian Island,St. Louis,47.9262942,-91.9543109
11404,Indian Island,St. Louis,48.2954606,-92.467934
11405,Indian Lake,St. Louis,47.2738683,-91.8515563
11406,Indian Park,St. Louis,46.7449413,-92.198247
11407,Indian Point,St. Louis,48.06686,-92.8415575
11408,Indian Point,St. Louis,48.449073,-92.7709871
11409,Indian Point,St. Louis,47.8760259,-92.2490408
11410,Indian Point Park,St. Louis,46.7232745,-92.1835248
11411,Industrial Cemetery,St. Louis,46.9238213,-92.5065717
11412,Industrial Church,St. Louis,46.9243852,-92.5143575
11413,Ingersolls Island,St. Louis,48.3546276,-92.4734882
11414,Interstate Bridge,Washington,45.0566337,-92.801874
11415,Iron Junction,St. Louis,47.4188186,-92.6035183
11416,Iron Lake,St. Louis,47.6704937,-91.9491734
11417,Iron Lake,St. Louis,48.2195133,-91.9577929
11418,Iroquois Mine,St. Louis,47.5279824,-92.6154596
11419,Irving Playfield,St. Louis,46.7327188,-92.1676913
11420,Irving School,St. Louis,46.7352188,-92.1682468
11421,Irwin Bay,St. Louis,48.4260261,-92.9857079
11422,Isaac Lake,St. Louis,47.7306809,-92.0453576
11423,Island,St. Louis,46.9860524,-93.0135401
11424,Island Farm Swamp,Aitkin,46.9410539,-93.0624318
11425,Island Lake,St. Louis,47.2238975,-93.030935
11426,Island Lake,St. Louis,47.6009226,-92.9765793
11427,Island Lake,St. Louis,47.7363571,-92.1151052
11428,Island Lake Reservoir,St. Louis,47.0125035,-92.1988034
11429,Isle of Pines,St. Louis,47.8738044,-92.3593254
11430,J B Island,St. Louis,47.8626933,-92.2423755
11431,Jackrabbit Island,St. Louis,47.8371396,-92.3262714
11432,Jacobsons Point,St. Louis,47.9507479,-92.650168
11433,James Lake,St. Louis,47.2167341,-91.8720074
11434,Jammer Lake,St. Louis,47.6552946,-92.6068356
11435,Janette Lake,St. Louis,47.2386527,-93.0189126
11436,Jasper Peak,St. Louis,47.8137984,-92.215428
11437,Jean Lake,St. Louis,47.6271005,-92.8764653
11438,Jeanette Creek,St. Louis,48.1701812,-92.22542
11439,Jeanette State Forest,St. Louis,48.1218491,-92.2540306
11440,Lake Jeanette,St. Louis,48.1389782,-92.2914386
11441,Jefferson School,St. Louis,46.7977171,-92.0890782
11442,Jefferson School,St. Louis,47.4160436,-92.9193554
11443,Jenkins Creek,St. Louis,47.3560368,-91.9746192
11444,Jenkins Creek,St. Louis,47.1477143,-92.5651908
11445,Jerry Creek,St. Louis,48.1393445,-91.9904145
11446,Jewish Cemetery,St. Louis,46.8152096,-92.1949046
11447,Jig Lake,St. Louis,47.9722193,-92.0478171
11448,Johns Creek,St. Louis,48.1276799,-92.1029169
11449,Johnson Bay,St. Louis,48.4729608,-92.7370972
11450,Johnson Creek,St. Louis,46.8213311,-92.4657453
11451,Johnson Creek,St. Louis,47.7229776,-92.6679565
11452,Johnson Creek,St. Louis,47.8132434,-91.8865387
11453,Johnson Lake,St. Louis,47.8106795,-91.9162498
11454,Johnson Lake,St. Louis,48.3400229,-92.6000548
11455,Johnson River,St. Louis,48.4043505,-92.6748782
11456,Joki Creek,St. Louis,47.156048,-92.6301916
11457,Jorgens Lake,St. Louis,48.4835058,-92.844494
11458,Joseph Lake,St. Louis,47.7450577,-92.0255212
11459,Joula Creek,St. Louis,47.0493844,-92.9477024
11460,Judicial Ditch Number Three,St. Louis,46.9121656,-92.9818736
11461,Judson Mine,St. Louis,47.4865962,-92.7868493
11462,Jug Island,St. Louis,48.4321281,-92.6590436
11463,Jug Island,St. Louis,48.4451927,-92.9915399
11464,Junction Bay,St. Louis,48.4082394,-92.6757114
11465,Junior Island,St. Louis,48.548798,-92.8404251
11466,Juniper Island,St. Louis,48.4290728,-92.5834878
11467,Kabetogama,St. Louis,48.4376947,-93.0273735
11468,Kabetogama Church,St. Louis,48.439918,-93.0493179
11469,Kabetogama Lake,St. Louis,48.4706131,-93.0428141
11470,Kabetogama Lookout Tower,St. Louis,48.3549169,-93.0073789
11471,Kabetogama State Forest,St. Louis,48.1779649,-92.6848866
11472,Kabustasa Lake,St. Louis,48.1757731,-92.5210964
11473,Kahtava Lake,St. Louis,47.4369864,-92.2566992
11474,Kaleva Bay,St. Louis,47.9093524,-92.0126469
11475,Kalleva Island,St. Louis,47.399652,-92.546019
11476,Kangas Bay,St. Louis,47.7554683,-91.8529305
11477,Kangas Creek,St. Louis,47.7571346,-91.8468191
11478,Kangas Lake,St. Louis,47.7630423,-91.8416297
11479,Kapla Lake,St. Louis,47.4150812,-92.5868672
11480,Kaunonen Lake,St. Louis,47.667902,-92.1096515
11481,Kauppi Lake,St. Louis,47.1479259,-92.4502394
11482,Kawawia Island,St. Louis,48.5474104,-92.8759801
11483,Keefe School,St. Louis,47.5118689,-92.1471188
11484,Keenan,St. Louis,47.3832641,-92.6043528
11485,Keenan Lake,St. Louis,47.3936837,-92.5884001
11486,Keene Creek,St. Louis,46.727441,-92.1615801
11487,Kelly Lake,St. Louis,47.4156211,-93.006337
11488,Kelly Lake,St. Louis,47.4174332,-93.0065796
11489,Kelsey,St. Louis,47.1538256,-92.5993579
11490,Kelsey Lake,St. Louis,48.2885423,-92.0296832
11491,Kelso Park,St. Louis,46.8254938,-92.031577
11492,Kempton Bay,St. Louis,48.5360193,-92.8248704
11493,Kempton Channel,St. Louis,48.535465,-92.8540367
11494,Kendall Lake,St. Louis,47.4623741,-92.6443151
11495,Keneu Lake,St. Louis,48.0076237,-91.9857898
11496,Kenwood School,St. Louis,46.8252168,-92.0996333
11497,Kerr,St. Louis,47.4235439,-92.979912
11498,Kerr Mine,St. Louis,47.4582654,-92.9865775
11499,Kettle Falls,St. Louis,48.5026834,-92.639596
11500,Kettle Falls Dam,St. Louis,48.4996278,-92.6387628
11501,Kilchlis Meadow,St. Louis,46.6849411,-92.1774141
11502,King Lake,St. Louis,47.1887504,-91.8413841
11503,King Williams Narrows,St. Louis,48.3154607,-92.463211
11504,Kingburg Lake,St. Louis,46.8597289,-92.7632025
11505,Kingsbury Creek,St. Louis,46.7241079,-92.1815804
11506,Kinmount Creek,St. Louis,48.2846382,-92.9604394
11507,Kinney,St. Louis,47.5140948,-92.7307369
11508,Kinney Lake,St. Louis,47.5122796,-92.7224029
11509,Kirk,St. Louis,47.4152082,-92.6626849
11510,Kitchi Gammi Park,St. Louis,46.8463264,-91.9896314
11511,Kitzville,St. Louis,47.4521536,-92.8976867
11512,Kjostad Lake,St. Louis,48.110674,-92.6037397
11513,Klang Memorial Park,St. Louis,46.7427193,-92.212136
11514,Kleffman Lake,St. Louis,47.5135221,-93.0201037
11515,Knife River,St. Louis,46.9496578,-91.7787897
11516,Knotts Island,St. Louis,47.9457463,-92.4659935
11517,Knowlton Creek,St. Louis,46.7143857,-92.1971362
11518,Pine Island,St. Louis,48.4485236,-92.9307072
11519,Knox Mine,St. Louis,47.574646,-92.1710054
11520,Knuckey Lake,St. Louis,47.6493121,-92.7655868
11521,Knute Lake,St. Louis,48.2475933,-92.429187
11522,Kohler Bay,St. Louis,48.4499076,-92.8062643
11523,Kookoosh Lake,St. Louis,47.1840689,-91.830435
11524,Korb Lake,St. Louis,47.9722895,-92.06686
11525,Korb River,St. Louis,47.9843487,-92.0520857
11526,Kramer Bay,St. Louis,47.7318603,-91.9376566
11527,Kramer Point,St. Louis,47.7340825,-91.9359898
11528,Kubel Island,St. Louis,48.4596276,-92.7309868
11529,Kumpula Point,St. Louis,47.5040916,-92.17212
11530,Kylen Lake,St. Louis,47.3373829,-91.8097823
11531,La Bontys Point,St. Louis,48.5249176,-93.0479241
11532,LaRue Mine,St. Louis,47.8604695,-92.1587635
11533,Lady Boot Bay,St. Louis,48.2704552,-92.070137
11534,Lafayette Park,St. Louis,46.7521621,-92.0721345
11535,Lahti Creek,St. Louis,47.2474282,-91.9954567
11536,Laird Creek,St. Louis,47.4735343,-91.9685039
11537,Lake Jeanette Campground,St. Louis,48.1321273,-92.2959782
11538,Lake View Cemetery,St. Louis,46.9317963,-91.8369217
11539,Lake View Cemetery,St. Louis,47.4796516,-92.7637934
11540,Lakeside Court Park,St. Louis,46.8338268,-92.0140766
11541,Lakeside School,St. Louis,46.8318825,-92.0293546
11542,Lakeview Cemetery,St. Louis,47.8093549,-92.2823752
11543,Lakewood,St. Louis,46.8638261,-91.9626859
11544,Lakewood School,St. Louis,46.8879925,-92.005742
11545,Lamb Lake,St. Louis,48.1649028,-92.1071086
11546,Lamberton Mine,St. Louis,47.4415995,-93.01519
11547,Lambs Point,St. Louis,47.9193474,-91.871253
11548,Lanta Lake,St. Louis,47.3105552,-91.9312264
11549,Lapond Lake,St. Louis,48.0560003,-92.0201783
11550,Largo,St. Louis,47.4802055,-92.5704612
11551,Larsons Bay,St. Louis,47.9013046,-92.5687788
11552,Laurentian Divide,St. Louis,47.5702032,-92.5707366
11553,Lavinia,St. Louis,47.4724314,-92.9462982
11554,Leaf Lake,St. Louis,47.4703874,-92.429905
11555,Leander,St. Louis,47.8029751,-92.6504531
11556,Leander Creek,St. Louis,47.6799246,-92.8079588
11557,Lake Leander,St. Louis,47.6765791,-92.7533744
11558,Leeman Lake,St. Louis,46.8335767,-92.9407249
11559,Leetonia,St. Louis,47.4290994,-92.9851897
11560,Legend Creek,St. Louis,48.1482347,-92.0743052
11561,Legend Lake,St. Louis,48.1538145,-92.0547431
11562,Lehtinen Creek,St. Louis,47.7679765,-92.3998919
11563,Leiding Cemetery,St. Louis,48.0690731,-92.8193271
11564,Lempia Lakes,St. Louis,47.7271609,-92.2485905
11565,Leonard-Burt Mine,St. Louis,47.4749308,-92.8876855
11566,Leonidas,St. Louis,47.4615949,-92.5718506
11567,Leonidas Mine,St. Louis,47.4699279,-92.5632393
11568,Leora Lake,St. Louis,47.1036809,-92.4042896
11569,Lester Park,St. Louis,46.8421599,-92.0076874
11570,Lester Park,St. Louis,46.8374379,-92.0196321
11571,Lester Park School,St. Louis,46.8399378,-92.0162987
11572,Lester River,St. Louis,46.8366045,-92.0060208
11573,Levindusky Lake,St. Louis,46.9551454,-92.5429919
11574,Lieuna Lake,St. Louis,47.0980724,-91.9866106
11575,Lily Lake,St. Louis,47.1504016,-92.3869292
11576,Limpy Creek,St. Louis,48.1290708,-92.2259745
11577,Lincoln Park,St. Louis,46.7677182,-92.1388015
